Day,Time,sensor_type,sensor_state,device_type,device_state,activity
Saturday,17:26,Motion07,ON,,,
Saturday,17:26,Motion07,ON,,,
Saturday,17:26,Motion07,ON,,,
Saturday,17:26,Motion07,ON,,,
Saturday,17:26,Motion10,ON,,,
Saturday,17:26,Motion10,ON,,,
Saturday,17:26,Motion10,ON,,,
Saturday,17:26,Motion12,ON,,,
Saturday,17:26,Motion12,ON,,,
Saturday,17:26,Motion13,ON,,,
Saturday,17:26,Motion13,ON,,,
Saturday,17:26,Door02,ON,,,
Saturday,17:26,Motion13,ON,,,
Saturday,17:26,Door02,ON,,,
Saturday,17:26,Door01,ON,,,
Saturday,17:26,Door01,ON,,,
Saturday,17:26,Door01,ON,,,
Saturday,17:27,Door01,ON,,,Daytime Rest
Saturday,17:27,Motion03,ON,,,Daytime Rest
Saturday,17:27,Motion03,ON,,,Daytime Rest
Saturday,17:27,Motion03,ON,,,Daytime Rest
Saturday,17:27,Motion01,ON,,,Daytime Rest
Saturday,17:27,Motion01,ON,,,Daytime Rest
Saturday,17:27,Motion01,ON,,,Daytime Rest
Saturday,17:27,Motion02,ON,,,Daytime Rest
Saturday,17:27,Motion02,ON,,,Daytime Rest
Saturday,17:28,Motion02,ON,,,
Saturday,17:29,Motion02,ON,,,Daytime Rest
Saturday,18:00,Motion02,ON,,,Daytime Rest
Saturday,18:01,Motion02,ON,,,
Saturday,18:01,Motion02,ON,,,
Saturday,18:01,Motion04,ON,,,
Saturday,18:01,Motion04,ON,,,
Saturday,18:01,Motion04,ON,,,
Saturday,18:01,Motion04,ON,,,
Saturday,18:01,Motion03,ON,,,
Saturday,18:01,Motion03,ON,,,
Saturday,18:01,Door01,ON,,,
Saturday,18:01,Door01,ON,,,
Saturday,18:01,Door01,ON,,,
Saturday,18:01,Door02,ON,,,
Saturday,18:01,Door02,ON,,,
Saturday,18:01,Motion13,ON,,,
Saturday,18:01,Motion13,ON,,,
Saturday,18:01,Motion13,ON,,,
Saturday,18:01,Motion12,ON,,,
Saturday,18:01,Motion12,ON,,,
Saturday,18:01,Motion12,ON,,,
Saturday,18:01,Motion12,ON,,,
Saturday,18:01,Motion11,ON,,,
Saturday,18:01,Motion11,ON,,,
Saturday,18:01,Motion11,ON,,,
Saturday,18:01,Door03,ON,,,
Saturday,18:01,Door03,ON,,,
Saturday,18:01,Door03,ON,,,
Saturday,18:01,Motion15,ON,,,
Saturday,18:02,Motion15,ON,,,Cooking
Saturday,18:02,Motion15,ON,,,Cooking
Saturday,18:02,Motion15,ON,,,Cooking
Saturday,18:02,Motion15,ON,,,Cooking
Saturday,18:03,,,Fridge,ON,Cooking
Saturday,18:04,,,Fridge,OFF,Cooking
Saturday,18:05,Motion15,ON,,,Cooking
Saturday,18:05,Motion15,ON,,,Cooking
Saturday,18:05,Motion16,ON,,,Cooking
Saturday,18:05,Motion16,ON,,,Cooking
Saturday,18:05,Motion16,ON,,,Cooking
Saturday,18:06,,,Microwave,ON,Cooking
Saturday,18:13,,,Microwave,OFF,Cooking
Saturday,18:15,Motion16,ON,,,
Saturday,18:15,Motion16,ON,,,
Saturday,18:15,Motion16,ON,,,
Saturday,18:15,Motion15,ON,,,
Saturday,18:15,Motion15,ON,,,
Saturday,18:15,Motion15,ON,,,
Saturday,18:15,Door03,ON,,,
Saturday,18:15,Door03,ON,,,
Saturday,18:15,Door03,ON,,,
Saturday,18:16,Motion08,ON,,,Eating
Saturday,18:16,Motion08,ON,,,Eating
Saturday,18:16,Motion08,ON,,,Eating
Saturday,18:16,Motion05,ON,,,Eating
Saturday,18:16,Motion05,ON,,,Eating
Saturday,18:17,Motion05,ON,,,
Saturday,18:18,Motion05,ON,,,Eating
Saturday,18:49,Motion05,ON,,,Eating
Saturday,18:50,Motion05,ON,,,
Saturday,18:51,Motion05,ON,,,Washing Dishes
Saturday,18:52,Motion05,ON,,,
Saturday,18:53,Motion05,ON,,,Washing Dishes
Saturday,18:59,Motion05,ON,,,Washing Dishes
Saturday,19:00,Motion05,ON,,,
Saturday,19:00,Motion05,ON,,,
Saturday,19:00,Motion08,ON,,,
Saturday,19:00,Motion08,ON,,,
Saturday,19:00,Motion08,ON,,,
Saturday,19:00,Door03,ON,,,
Saturday,19:00,Door03,ON,,,
Saturday,19:00,Door03,ON,,,
Saturday,19:00,Motion15,ON,,,
Saturday,19:01,Motion15,ON,,,Washing Dishes
Saturday,19:01,Motion15,ON,,,Washing Dishes
Saturday,19:01,Motion15,ON,,,Washing Dishes
Saturday,19:01,Motion16,ON,,,Washing Dishes
Saturday,19:01,Motion16,ON,,,Washing Dishes
Saturday,19:01,Motion16,ON,,,Washing Dishes
Saturday,19:02,,,DishWasher,ON,Washing Dishes
Saturday,19:03,Motion16,ON,,,
Saturday,19:03,Motion16,ON,,,
Saturday,19:03,Motion16,ON,,,
Saturday,19:03,Motion15,ON,,,
Saturday,19:03,Motion15,ON,,,
Saturday,19:03,Motion15,ON,,,
Saturday,19:03,Door03,ON,,,
Saturday,19:03,Door03,ON,,,
Saturday,19:03,Door03,ON,,,
Saturday,19:03,Motion11,ON,,,
Saturday,19:03,Motion11,ON,,,
Saturday,19:03,Motion11,ON,,,
Saturday,19:03,Motion12,ON,,,
Saturday,19:03,Motion12,ON,,,
Saturday,19:03,Motion12,ON,,,
Saturday,19:03,Motion12,ON,,,
Saturday,19:03,Motion13,ON,,,
Saturday,19:03,Motion13,ON,,,
Saturday,19:03,Door02,ON,,,
Saturday,19:03,Motion13,ON,,,
Saturday,19:03,Door02,ON,,,
Saturday,19:03,Door02,ON,,,
Saturday,19:03,Motion19,ON,,,
Saturday,19:04,,,ToiletLight,ON,Toilet
Saturday,19:05,Door02,ON,,,Toilet
Saturday,19:05,Motion19,ON,,,Toilet
Saturday,19:05,Door02,ON,,,Toilet
Saturday,19:05,Motion19,ON,,,Toilet
Saturday,19:06,,,ToiletBowl,ON,Toilet
Saturday,19:17,,,ToiletBowl,OFF,Toilet
Saturday,19:18,Motion19,ON,,,Toilet
Saturday,19:18,Motion19,ON,,,Toilet
Saturday,19:18,Motion19,ON,,,Toilet
Saturday,19:19,,,WaterTap,ON,Toilet
Saturday,19:20,,,WaterTap,OFF,Toilet
Saturday,19:21,,,ToiletLight,OFF,Toilet
Saturday,19:22,Motion19,ON,,,
Saturday,19:22,Motion19,ON,,,
Saturday,19:22,Motion19,ON,,,
Saturday,19:22,Door02,ON,,,
Saturday,19:22,Motion19,ON,,,
Saturday,19:22,Door02,ON,,,
Saturday,19:22,Door02,ON,,,
Saturday,19:22,Motion13,ON,,,
Saturday,19:22,Motion13,ON,,,
Saturday,19:22,Motion13,ON,,,
Saturday,19:22,Motion12,ON,,,
Saturday,19:22,Motion12,ON,,,
Saturday,19:22,Motion12,ON,,,
Saturday,19:22,Motion12,ON,,,
Saturday,19:22,Motion11,ON,,,
Saturday,19:22,Motion11,ON,,,
Saturday,19:22,Motion11,ON,,,
Saturday,19:22,Door03,ON,,,
Saturday,19:22,Door03,ON,,,
Saturday,19:22,Door03,ON,,,
Saturday,19:22,Motion15,ON,,,
Saturday,19:23,Motion15,ON,,,Washing Dishes
Saturday,19:23,Motion15,ON,,,Washing Dishes
Saturday,19:23,Motion15,ON,,,Washing Dishes
Saturday,19:23,Motion16,ON,,,Washing Dishes
Saturday,19:23,Motion16,ON,,,Washing Dishes
Saturday,19:23,Motion16,ON,,,Washing Dishes
Saturday,19:40,,,DishWasher,OFF,Washing Dishes
Saturday,19:52,Motion16,ON,,,
Saturday,19:52,Motion16,ON,,,
Saturday,19:52,Motion16,ON,,,
Saturday,19:52,Motion15,ON,,,
Saturday,19:52,Motion15,ON,,,
Saturday,19:52,Motion15,ON,,,
Saturday,19:52,Door03,ON,,,
Saturday,19:52,Door03,ON,,,
Saturday,19:52,Door03,ON,,,
Saturday,19:52,Motion11,ON,,,
Saturday,19:52,Motion11,ON,,,
Saturday,19:52,Motion11,ON,,,
Saturday,19:52,Motion11,ON,,,
Saturday,19:52,Motion17,ON,,,
Saturday,19:52,Motion17,ON,,,
Saturday,19:52,Motion17,ON,,,
Saturday,19:52,Motion18,ON,,,
Saturday,19:52,Motion18,ON,,,
Saturday,19:52,Motion18,ON,,,
Saturday,19:52,Door04,ON,,,
Saturday,19:52,Door04,ON,,,
Saturday,19:52,Door04,ON,,,
Saturday,19:52,Door04,ON,,,
Saturday,19:53,,,StudyLight,ON,Reading
Saturday,19:54,Door04,ON,,,Reading
Saturday,19:54,Door04,ON,,,Reading
Saturday,19:54,Motion21,ON,,,Reading
Saturday,19:54,Motion21,ON,,,Reading
Saturday,19:54,Motion21,ON,,,Reading
Saturday,19:54,Motion20,ON,,,Reading
Saturday,19:54,Motion20,ON,,,Reading
Saturday,19:55,Motion20,ON,,,
Saturday,19:56,Motion20,ON,,,Reading
Saturday,20:57,Motion20,ON,,,Reading
Saturday,20:58,,,StudyLight,OFF,Reading
Saturday,20:59,Motion20,ON,,,
Saturday,20:59,Motion21,ON,,,
Saturday,20:59,Motion21,ON,,,
Saturday,20:59,Motion21,ON,,,
Saturday,20:59,Door04,ON,,,
Saturday,20:59,Door04,ON,,,
Saturday,20:59,Door04,ON,,,
Saturday,20:59,Door04,ON,,,
Saturday,20:59,Motion18,ON,,,
Saturday,20:59,Motion18,ON,,,
Saturday,20:59,Motion18,ON,,,
Saturday,20:59,Motion17,ON,,,
Saturday,20:59,Motion17,ON,,,
Saturday,20:59,Motion17,ON,,,
Saturday,20:59,Motion11,ON,,,
Saturday,20:59,Motion11,ON,,,
Saturday,20:59,Motion12,ON,,,
Saturday,20:59,Motion12,ON,,,
Saturday,20:59,Motion12,ON,,,
Saturday,20:59,Motion13,ON,,,
Saturday,20:59,Motion13,ON,,,
Saturday,20:59,Door02,ON,,,
Saturday,20:59,Motion13,ON,,,
Saturday,20:59,Door02,ON,,,
Saturday,20:59,Door01,ON,,,
Saturday,20:59,Door01,ON,,,
Saturday,20:59,Door01,ON,,,
Saturday,21:00,Door01,ON,,,Daytime Rest
Saturday,21:00,Motion03,ON,,,Daytime Rest
Saturday,21:00,Motion03,ON,,,Daytime Rest
Saturday,21:00,Motion03,ON,,,Daytime Rest
Saturday,21:00,Motion01,ON,,,Daytime Rest
Saturday,21:00,Motion01,ON,,,Daytime Rest
Saturday,21:00,Motion01,ON,,,Daytime Rest
Saturday,21:00,Motion02,ON,,,Daytime Rest
Saturday,21:00,Motion02,ON,,,Daytime Rest
Saturday,21:01,Motion02,ON,,,
Saturday,21:02,Motion02,ON,,,Daytime Rest
Saturday,21:33,Motion02,ON,,,Daytime Rest
Saturday,21:34,Motion02,ON,,,
Saturday,21:34,Motion02,ON,,,
Saturday,21:34,Motion04,ON,,,
Saturday,21:34,Motion04,ON,,,
Saturday,21:34,Motion04,ON,,,
Saturday,21:34,Motion04,ON,,,
Saturday,21:34,Motion03,ON,,,
Saturday,21:34,Motion03,ON,,,
Saturday,21:34,Door01,ON,,,
Saturday,21:34,Door01,ON,,,
Saturday,21:34,Door01,ON,,,
Saturday,21:34,Door02,ON,,,
Saturday,21:34,Door02,ON,,,
Saturday,21:34,Motion13,ON,,,
Saturday,21:34,Door02,ON,,,
Saturday,21:34,Door02,ON,,,
Saturday,21:34,Motion19,ON,,,
Saturday,21:35,,,ToiletLight,ON,Washing Up
Saturday,21:36,Door02,ON,,,Washing Up
Saturday,21:36,Motion19,ON,,,Washing Up
Saturday,21:36,Motion19,ON,,,Washing Up
Saturday,21:36,Motion19,ON,,,Washing Up
Saturday,21:36,Motion19,ON,,,Washing Up
Saturday,21:37,,,WaterTap,ON,Washing Up
Saturday,21:38,Motion19,ON,,,
Saturday,21:39,Motion19,ON,,,Washing Up
Saturday,21:43,Motion19,ON,,,Washing Up
Saturday,21:44,,,WaterTap,OFF,Washing Up
Saturday,21:45,,,ToiletLight,OFF,Washing Up
Saturday,21:46,Motion19,ON,,,
Saturday,21:47,,,ToiletLight,ON,Bathing
Saturday,21:48,Motion19,ON,,,Bathing
Saturday,21:48,Motion19,ON,,,Bathing
Saturday,21:48,Motion19,ON,,,Bathing
Saturday,21:49,,,ShowerHead,ON,Bathing
Saturday,21:56,,,ShowerHead,OFF,Bathing
Saturday,21:57,,,ToiletLight,OFF,Bathing
Saturday,21:58,Motion19,ON,,,
Saturday,21:58,Motion19,ON,,,
Saturday,21:58,Motion19,ON,,,
Saturday,21:58,Door02,ON,,,
Saturday,21:58,Motion19,ON,,,
Saturday,21:58,Door02,ON,,,
Saturday,21:58,Door02,ON,,,
Saturday,21:58,Motion13,ON,,,
Saturday,21:58,Door02,ON,,,
Saturday,21:58,Door01,ON,,,
Saturday,21:58,Door01,ON,,,
Saturday,21:58,Door01,ON,,,
Saturday,21:59,,,BedroomNightLight,ON,Sleeping
Saturday,22:00,Door01,ON,,,Sleeping
Saturday,22:00,Motion03,ON,,,Sleeping
Saturday,22:00,Motion03,ON,,,Sleeping
Saturday,22:00,Motion03,ON,,,Sleeping
Saturday,22:00,Motion01,ON,,,Sleeping
Saturday,22:00,Motion01,ON,,,Sleeping
Saturday,22:00,Motion01,ON,,,Sleeping
Saturday,22:00,Motion02,ON,,,Sleeping
Saturday,22:00,Motion02,ON,,,Sleeping
Saturday,22:01,,,BedroomNightLight,OFF,Sleeping
Saturday,22:02,Motion02,ON,,,
Saturday,22:03,Motion02,ON,,,Sleeping
Sunday,07:04,Motion02,ON,,,Sleeping
Sunday,07:05,Motion02,ON,,,
Sunday,07:05,Motion02,ON,,,
Sunday,07:05,Motion04,ON,,,
Sunday,07:05,Motion04,ON,,,
Sunday,07:05,Motion04,ON,,,
Sunday,07:05,Motion04,ON,,,
Sunday,07:05,Motion03,ON,,,
Sunday,07:05,Motion03,ON,,,
Sunday,07:05,Door01,ON,,,
Sunday,07:05,Door01,ON,,,
Sunday,07:05,Door01,ON,,,
Sunday,07:05,Door02,ON,,,
Sunday,07:05,Door02,ON,,,
Sunday,07:05,Motion13,ON,,,
Sunday,07:05,Door02,ON,,,
Sunday,07:05,Door02,ON,,,
Sunday,07:05,Motion19,ON,,,
Sunday,07:06,,,ToiletLight,ON,Washing Up
Sunday,07:07,Door02,ON,,,Washing Up
Sunday,07:07,Motion19,ON,,,Washing Up
Sunday,07:07,Motion19,ON,,,Washing Up
Sunday,07:07,Motion19,ON,,,Washing Up
Sunday,07:07,Motion19,ON,,,Washing Up
Sunday,07:08,,,WaterTap,ON,Washing Up
Sunday,07:09,Motion19,ON,,,
Sunday,07:10,Motion19,ON,,,Washing Up
Sunday,07:20,Motion19,ON,,,Washing Up
Sunday,07:21,,,WaterTap,OFF,Washing Up
Sunday,07:22,,,ToiletLight,OFF,Washing Up
Sunday,07:23,Motion19,ON,,,
Sunday,07:23,Motion19,ON,,,
Sunday,07:23,Motion19,ON,,,
Sunday,07:23,Door02,ON,,,
Sunday,07:23,Motion19,ON,,,
Sunday,07:23,Door02,ON,,,
Sunday,07:23,Door02,ON,,,
Sunday,07:23,Motion13,ON,,,
Sunday,07:23,Motion13,ON,,,
Sunday,07:23,Motion13,ON,,,
Sunday,07:23,Motion12,ON,,,
Sunday,07:23,Motion12,ON,,,
Sunday,07:23,Motion12,ON,,,
Sunday,07:23,Motion12,ON,,,
Sunday,07:23,Motion11,ON,,,
Sunday,07:23,Motion11,ON,,,
Sunday,07:23,Motion11,ON,,,
Sunday,07:23,Door03,ON,,,
Sunday,07:23,Door03,ON,,,
Sunday,07:23,Door03,ON,,,
Sunday,07:23,Motion15,ON,,,
Sunday,07:24,Motion15,ON,,,Cooking
Sunday,07:24,Motion15,ON,,,Cooking
Sunday,07:24,Motion15,ON,,,Cooking
Sunday,07:24,Motion15,ON,,,Cooking
Sunday,07:25,,,Fridge,ON,Cooking
Sunday,07:26,,,Fridge,OFF,Cooking
Sunday,07:27,Motion15,ON,,,Cooking
Sunday,07:27,Motion15,ON,,,Cooking
Sunday,07:27,Motion16,ON,,,Cooking
Sunday,07:27,Motion16,ON,,,Cooking
Sunday,07:27,Motion16,ON,,,Cooking
Sunday,07:28,,,Microwave,ON,Cooking
Sunday,07:42,,,Microwave,OFF,Cooking
Sunday,07:44,Motion16,ON,,,
Sunday,07:44,Motion16,ON,,,
Sunday,07:44,Motion16,ON,,,
Sunday,07:44,Motion15,ON,,,
Sunday,07:44,Motion15,ON,,,
Sunday,07:44,Motion15,ON,,,
Sunday,07:44,Door03,ON,,,
Sunday,07:44,Door03,ON,,,
Sunday,07:44,Door03,ON,,,
Sunday,07:45,Motion08,ON,,,Eating
Sunday,07:45,Motion08,ON,,,Eating
Sunday,07:45,Motion08,ON,,,Eating
Sunday,07:45,Motion05,ON,,,Eating
Sunday,07:45,Motion05,ON,,,Eating
Sunday,07:46,Motion05,ON,,,
Sunday,07:47,Motion05,ON,,,Eating
Sunday,08:18,Motion05,ON,,,Eating
Sunday,08:19,Motion05,ON,,,
Sunday,08:20,Motion05,ON,,,Washing Dishes
Sunday,08:21,Motion05,ON,,,
Sunday,08:22,Motion05,ON,,,Washing Dishes
Sunday,08:28,Motion05,ON,,,Washing Dishes
Sunday,08:29,Motion05,ON,,,
Sunday,08:29,Motion05,ON,,,
Sunday,08:29,Motion08,ON,,,
Sunday,08:29,Motion08,ON,,,
Sunday,08:29,Motion08,ON,,,
Sunday,08:29,Door03,ON,,,
Sunday,08:29,Door03,ON,,,
Sunday,08:29,Door03,ON,,,
Sunday,08:29,Motion15,ON,,,
Sunday,08:30,Motion15,ON,,,Washing Dishes
Sunday,08:30,Motion15,ON,,,Washing Dishes
Sunday,08:30,Motion15,ON,,,Washing Dishes
Sunday,08:30,Motion16,ON,,,Washing Dishes
Sunday,08:30,Motion16,ON,,,Washing Dishes
Sunday,08:30,Motion16,ON,,,Washing Dishes
Sunday,08:31,,,DishWasher,ON,Washing Dishes
Sunday,08:44,Motion16,ON,,,
Sunday,08:44,Motion16,ON,,,
Sunday,08:44,Motion16,ON,,,
Sunday,08:44,Motion15,ON,,,
Sunday,08:44,Motion15,ON,,,
Sunday,08:44,Motion15,ON,,,
Sunday,08:44,Door03,ON,,,
Sunday,08:44,Door03,ON,,,
Sunday,08:44,Door03,ON,,,
Sunday,08:44,Motion11,ON,,,
Sunday,08:44,Motion11,ON,,,
Sunday,08:44,Motion11,ON,,,
Sunday,08:44,Motion12,ON,,,
Sunday,08:44,Motion12,ON,,,
Sunday,08:44,Motion12,ON,,,
Sunday,08:44,Motion12,ON,,,
Sunday,08:44,Motion13,ON,,,
Sunday,08:44,Motion13,ON,,,
Sunday,08:44,Door02,ON,,,
Sunday,08:44,Motion13,ON,,,
Sunday,08:44,Door02,ON,,,
Sunday,08:44,Door02,ON,,,
Sunday,08:44,Motion19,ON,,,
Sunday,08:45,,,ToiletLight,ON,Toilet
Sunday,08:46,Door02,ON,,,Toilet
Sunday,08:46,Motion19,ON,,,Toilet
Sunday,08:46,Door02,ON,,,Toilet
Sunday,08:46,Motion19,ON,,,Toilet
Sunday,08:47,,,ToiletBowl,ON,Toilet
Sunday,08:57,,,ToiletBowl,OFF,Toilet
Sunday,08:58,Motion19,ON,,,Toilet
Sunday,08:58,Motion19,ON,,,Toilet
Sunday,08:58,Motion19,ON,,,Toilet
Sunday,08:59,,,WaterTap,ON,Toilet
Sunday,09:00,,,WaterTap,OFF,Toilet
Sunday,09:01,,,ToiletLight,OFF,Toilet
Sunday,09:02,Motion19,ON,,,
Sunday,09:02,Motion19,ON,,,
Sunday,09:02,Motion19,ON,,,
Sunday,09:02,Door02,ON,,,
Sunday,09:02,Motion19,ON,,,
Sunday,09:02,Door02,ON,,,
Sunday,09:02,Door02,ON,,,
Sunday,09:02,Motion13,ON,,,
Sunday,09:02,Motion13,ON,,,
Sunday,09:02,Motion13,ON,,,
Sunday,09:02,Motion12,ON,,,
Sunday,09:02,Motion12,ON,,,
Sunday,09:02,Motion12,ON,,,
Sunday,09:02,Motion12,ON,,,
Sunday,09:02,Motion11,ON,,,
Sunday,09:02,Motion11,ON,,,
Sunday,09:02,Motion11,ON,,,
Sunday,09:02,Door03,ON,,,
Sunday,09:02,Door03,ON,,,
Sunday,09:02,Door03,ON,,,
Sunday,09:02,Motion15,ON,,,
Sunday,09:03,Motion15,ON,,,Washing Dishes
Sunday,09:03,Motion15,ON,,,Washing Dishes
Sunday,09:03,Motion15,ON,,,Washing Dishes
Sunday,09:03,Motion16,ON,,,Washing Dishes
Sunday,09:03,Motion16,ON,,,Washing Dishes
Sunday,09:03,Motion16,ON,,,Washing Dishes
Sunday,09:08,,,DishWasher,OFF,Washing Dishes
Sunday,09:16,Motion16,ON,,,
Sunday,09:16,Motion16,ON,,,
Sunday,09:16,Motion16,ON,,,
Sunday,09:16,Motion15,ON,,,
Sunday,09:16,Motion15,ON,,,
Sunday,09:16,Motion15,ON,,,
Sunday,09:16,Door03,ON,,,
Sunday,09:16,Door03,ON,,,
Sunday,09:16,Door03,ON,,,
Sunday,09:16,Motion11,ON,,,
Sunday,09:16,Motion11,ON,,,
Sunday,09:16,Motion11,ON,,,
Sunday,09:16,Motion11,ON,,,
Sunday,09:16,Motion17,ON,,,
Sunday,09:16,Motion17,ON,,,
Sunday,09:16,Motion17,ON,,,
Sunday,09:16,Motion18,ON,,,
Sunday,09:16,Motion18,ON,,,
Sunday,09:16,Motion18,ON,,,
Sunday,09:16,Door04,ON,,,
Sunday,09:16,Door04,ON,,,
Sunday,09:16,Door04,ON,,,
Sunday,09:16,Door04,ON,,,
Sunday,09:17,,,StudyLight,ON,Reading
Sunday,09:18,Door04,ON,,,Reading
Sunday,09:18,Door04,ON,,,Reading
Sunday,09:18,Motion21,ON,,,Reading
Sunday,09:18,Motion21,ON,,,Reading
Sunday,09:18,Motion21,ON,,,Reading
Sunday,09:18,Motion20,ON,,,Reading
Sunday,09:18,Motion20,ON,,,Reading
Sunday,10:08,,,Phone,ON,Phone
Sunday,10:09,Motion20,ON,,,
Sunday,10:10,Motion20,ON,,,Phone
Sunday,10:20,Motion20,ON,,,Phone
Sunday,10:21,,,Phone,OFF,Phone
Sunday,10:22,Motion20,ON,,,
Sunday,10:23,Motion20,ON,,,Reading
Sunday,11:05,Motion20,ON,,,Reading
Sunday,11:06,,,StudyLight,OFF,Reading
Sunday,11:07,Motion20,ON,,,
Sunday,11:07,Motion21,ON,,,
Sunday,11:07,Motion21,ON,,,
Sunday,11:07,Motion21,ON,,,
Sunday,11:07,Door04,ON,,,
Sunday,11:07,Door04,ON,,,
Sunday,11:07,Door04,ON,,,
Sunday,11:07,Door04,ON,,,
Sunday,11:07,Motion18,ON,,,
Sunday,11:07,Motion18,ON,,,
Sunday,11:07,Motion18,ON,,,
Sunday,11:07,Motion17,ON,,,
Sunday,11:07,Motion17,ON,,,
Sunday,11:07,Motion17,ON,,,
Sunday,11:07,Motion11,ON,,,
Sunday,11:07,Motion11,ON,,,
Sunday,11:07,Motion12,ON,,,
Sunday,11:07,Motion12,ON,,,
Sunday,11:07,Motion12,ON,,,
Sunday,11:07,Motion13,ON,,,
Sunday,11:07,Motion13,ON,,,
Sunday,11:07,Door02,ON,,,
Sunday,11:07,Motion13,ON,,,
Sunday,11:07,Door02,ON,,,
Sunday,11:07,Door01,ON,,,
Sunday,11:07,Door01,ON,,,
Sunday,11:07,Door01,ON,,,
Sunday,11:08,Door01,ON,,,Daytime Rest
Sunday,11:08,Motion03,ON,,,Daytime Rest
Sunday,11:08,Motion03,ON,,,Daytime Rest
Sunday,11:08,Motion03,ON,,,Daytime Rest
Sunday,11:08,Motion01,ON,,,Daytime Rest
Sunday,11:08,Motion01,ON,,,Daytime Rest
Sunday,11:08,Motion01,ON,,,Daytime Rest
Sunday,11:08,Motion02,ON,,,Daytime Rest
Sunday,11:08,Motion02,ON,,,Daytime Rest
Sunday,11:09,Motion02,ON,,,
Sunday,11:10,Motion02,ON,,,Daytime Rest
Sunday,12:01,Motion02,ON,,,Daytime Rest
Sunday,12:02,Motion02,ON,,,
Sunday,12:02,Motion02,ON,,,
Sunday,12:02,Motion04,ON,,,
Sunday,12:02,Motion04,ON,,,
Sunday,12:02,Motion04,ON,,,
Sunday,12:02,Motion04,ON,,,
Sunday,12:02,Motion03,ON,,,
Sunday,12:02,Motion03,ON,,,
Sunday,12:02,Door01,ON,,,
Sunday,12:02,Door01,ON,,,
Sunday,12:02,Door01,ON,,,
Sunday,12:02,Door02,ON,,,
Sunday,12:02,Door02,ON,,,
Sunday,12:02,Motion13,ON,,,
Sunday,12:02,Motion13,ON,,,
Sunday,12:02,Motion13,ON,,,
Sunday,12:02,Motion12,ON,,,
Sunday,12:02,Motion12,ON,,,
Sunday,12:02,Motion12,ON,,,
Sunday,12:02,Motion12,ON,,,
Sunday,12:02,Motion11,ON,,,
Sunday,12:02,Motion11,ON,,,
Sunday,12:02,Motion11,ON,,,
Sunday,12:02,Door03,ON,,,
Sunday,12:02,Door03,ON,,,
Sunday,12:02,Door03,ON,,,
Sunday,12:02,Motion15,ON,,,
Sunday,12:03,Motion15,ON,,,Cooking
Sunday,12:03,Motion15,ON,,,Cooking
Sunday,12:03,Motion15,ON,,,Cooking
Sunday,12:03,Motion15,ON,,,Cooking
Sunday,12:04,,,Fridge,ON,Cooking
Sunday,12:05,,,Fridge,OFF,Cooking
Sunday,12:06,Motion15,ON,,,Cooking
Sunday,12:06,Motion15,ON,,,Cooking
Sunday,12:06,Motion16,ON,,,Cooking
Sunday,12:06,Motion16,ON,,,Cooking
Sunday,12:06,Motion16,ON,,,Cooking
Sunday,12:07,,,Microwave,ON,Cooking
Sunday,12:19,,,Microwave,OFF,Cooking
Sunday,12:21,Motion16,ON,,,
Sunday,12:21,Motion16,ON,,,
Sunday,12:21,Motion16,ON,,,
Sunday,12:21,Motion15,ON,,,
Sunday,12:21,Motion15,ON,,,
Sunday,12:21,Motion15,ON,,,
Sunday,12:21,Door03,ON,,,
Sunday,12:21,Door03,ON,,,
Sunday,12:21,Door03,ON,,,
Sunday,12:22,Motion08,ON,,,Eating
Sunday,12:22,Motion08,ON,,,Eating
Sunday,12:22,Motion08,ON,,,Eating
Sunday,12:22,Motion05,ON,,,Eating
Sunday,12:22,Motion05,ON,,,Eating
Sunday,12:23,Motion05,ON,,,
Sunday,12:24,Motion05,ON,,,Eating
Sunday,12:55,Motion05,ON,,,Eating
Sunday,12:56,Motion05,ON,,,
Sunday,12:57,Motion05,ON,,,Washing Dishes
Sunday,12:58,Motion05,ON,,,
Sunday,12:59,Motion05,ON,,,Washing Dishes
Sunday,13:05,Motion05,ON,,,Washing Dishes
Sunday,13:06,Motion05,ON,,,
Sunday,13:06,Motion05,ON,,,
Sunday,13:06,Motion08,ON,,,
Sunday,13:06,Motion08,ON,,,
Sunday,13:06,Motion08,ON,,,
Sunday,13:06,Door03,ON,,,
Sunday,13:06,Door03,ON,,,
Sunday,13:06,Door03,ON,,,
Sunday,13:06,Motion15,ON,,,
Sunday,13:07,Motion15,ON,,,Washing Dishes
Sunday,13:07,Motion15,ON,,,Washing Dishes
Sunday,13:07,Motion15,ON,,,Washing Dishes
Sunday,13:07,Motion16,ON,,,Washing Dishes
Sunday,13:07,Motion16,ON,,,Washing Dishes
Sunday,13:07,Motion16,ON,,,Washing Dishes
Sunday,13:08,,,DishWasher,ON,Washing Dishes
Sunday,13:09,Motion16,ON,,,
Sunday,13:09,Motion16,ON,,,
Sunday,13:09,Motion16,ON,,,
Sunday,13:09,Motion15,ON,,,
Sunday,13:09,Motion15,ON,,,
Sunday,13:09,Motion15,ON,,,
Sunday,13:09,Door03,ON,,,
Sunday,13:09,Door03,ON,,,
Sunday,13:09,Door03,ON,,,
Sunday,13:09,Motion11,ON,,,
Sunday,13:09,Motion11,ON,,,
Sunday,13:09,Motion11,ON,,,
Sunday,13:09,Motion11,ON,,,
Sunday,13:09,Motion17,ON,,,
