Day,Time,sensor_type,sensor_state,device_type,device_state,activity
Friday,23:43,Motion12,ON,,,
Friday,23:43,Motion12,ON,,,
Friday,23:43,Motion13,ON,,,
Friday,23:43,Motion13,ON,,,
Friday,23:43,Door02,ON,,,
Friday,23:43,Motion13,ON,,,
Friday,23:43,Door02,ON,,,
Friday,23:43,Door02,ON,,,
Friday,23:43,Motion19,ON,,,
Friday,23:44,,,ToiletLight,ON,Bathing
Friday,23:45,Door02,ON,,,Bathing
Friday,23:45,Motion19,ON,,,Bathing
Friday,23:45,Door02,ON,,,Bathing
Friday,23:45,Motion19,ON,,,Bathing
Friday,23:46,,,ShowerHead,ON,Bathing
Saturday,00:00,,,ShowerHead,OFF,Bathing
Saturday,00:01,,,ToiletLight,OFF,Bathing
Saturday,00:03,,,ToiletLight,ON,Washing Up
Saturday,00:04,Motion19,ON,,,Washing Up
Saturday,00:04,Motion19,ON,,,Washing Up
Saturday,00:04,Motion19,ON,,,Washing Up
Saturday,00:05,,,WaterTap,ON,Washing Up
Saturday,00:06,Motion19,ON,,,
Saturday,00:07,Motion19,ON,,,Washing Up
Saturday,00:17,Motion19,ON,,,Washing Up
Saturday,00:18,,,WaterTap,OFF,Washing Up
Saturday,00:19,,,ToiletLight,OFF,Washing Up
Saturday,00:20,Motion19,ON,,,
Saturday,00:20,Motion19,ON,,,
Saturday,00:20,Motion19,ON,,,
Saturday,00:20,Door02,ON,,,
Saturday,00:20,Motion19,ON,,,
Saturday,00:20,Door02,ON,,,
Saturday,00:20,Door02,ON,,,
Saturday,00:20,Motion13,ON,,,
Saturday,00:20,Door02,ON,,,
Saturday,00:20,Door01,ON,,,
Saturday,00:20,Door01,ON,,,
Saturday,00:20,Door01,ON,,,
Saturday,00:21,,,BedroomNightLight,ON,Sleeping
Saturday,00:22,Door01,ON,,,Sleeping
Saturday,00:22,Motion03,ON,,,Sleeping
Saturday,00:22,Motion03,ON,,,Sleeping
Saturday,00:22,Motion03,ON,,,Sleeping
Saturday,00:22,Motion01,ON,,,Sleeping
Saturday,00:22,Motion01,ON,,,Sleeping
Saturday,00:22,Motion01,ON,,,Sleeping
Saturday,00:22,Motion02,ON,,,Sleeping
Saturday,00:22,Motion02,ON,,,Sleeping
Saturday,00:23,,,BedroomNightLight,OFF,Sleeping
Saturday,03:44,Motion02,ON,,,
Saturday,03:44,Motion02,ON,,,
Saturday,03:44,Motion04,ON,,,
Saturday,03:44,Motion04,ON,,,
Saturday,03:44,Motion04,ON,,,
Saturday,03:44,Motion04,ON,,,
Saturday,03:44,Motion03,ON,,,
Saturday,03:44,Motion03,ON,,,
Saturday,03:44,Door01,ON,,,
Saturday,03:44,Door01,ON,,,
Saturday,03:44,Door01,ON,,,
Saturday,03:44,Door02,ON,,,
Saturday,03:44,Door02,ON,,,
Saturday,03:44,Motion13,ON,,,
Saturday,03:44,Door02,ON,,,
Saturday,03:44,Door02,ON,,,
Saturday,03:44,Motion19,ON,,,
Saturday,03:45,,,ToiletLight,ON,Toilet
Saturday,03:46,Door02,ON,,,Toilet
Saturday,03:46,Motion19,ON,,,Toilet
Saturday,03:46,Door02,ON,,,Toilet
Saturday,03:46,Motion19,ON,,,Toilet
Saturday,03:47,,,ToiletBowl,ON,Toilet
Saturday,03:54,,,ToiletBowl,OFF,Toilet
Saturday,03:55,Motion19,ON,,,Toilet
Saturday,03:55,Motion19,ON,,,Toilet
Saturday,03:55,Motion19,ON,,,Toilet
Saturday,03:56,,,WaterTap,ON,Toilet
Saturday,03:57,,,WaterTap,OFF,Toilet
Saturday,03:58,,,ToiletLight,OFF,Toilet
Saturday,03:59,Motion19,ON,,,
Saturday,03:59,Motion19,ON,,,
Saturday,03:59,Motion19,ON,,,
Saturday,03:59,Door02,ON,,,
Saturday,03:59,Motion19,ON,,,
Saturday,03:59,Door02,ON,,,
Saturday,03:59,Door02,ON,,,
Saturday,03:59,Motion13,ON,,,
Saturday,03:59,Door02,ON,,,
Saturday,03:59,Door01,ON,,,
Saturday,03:59,Door01,ON,,,
Saturday,03:59,Door01,ON,,,
Saturday,04:00,Door01,ON,,,Sleeping
Saturday,04:00,Motion03,ON,,,Sleeping
Saturday,04:00,Motion03,ON,,,Sleeping
Saturday,04:00,Motion03,ON,,,Sleeping
Saturday,04:00,Motion01,ON,,,Sleeping
Saturday,04:00,Motion01,ON,,,Sleeping
Saturday,04:00,Motion01,ON,,,Sleeping
Saturday,04:00,Motion02,ON,,,Sleeping
Saturday,04:00,Motion02,ON,,,Sleeping
Saturday,09:29,Motion02,ON,,,Sleeping
Saturday,09:30,Motion02,ON,,,
Saturday,09:30,Motion02,ON,,,
Saturday,09:30,Motion04,ON,,,
Saturday,09:30,Motion04,ON,,,
Saturday,09:30,Motion04,ON,,,
Saturday,09:30,Motion04,ON,,,
Saturday,09:30,Motion03,ON,,,
Saturday,09:30,Motion03,ON,,,
Saturday,09:30,Door01,ON,,,
Saturday,09:30,Door01,ON,,,
Saturday,09:30,Door01,ON,,,
Saturday,09:30,Door02,ON,,,
Saturday,09:30,Door02,ON,,,
Saturday,09:30,Motion13,ON,,,
Saturday,09:30,Door02,ON,,,
Saturday,09:30,Door02,ON,,,
Saturday,09:30,Motion19,ON,,,
Saturday,09:31,,,ToiletLight,ON,Washing Up
Saturday,09:32,Door02,ON,,,Washing Up
Saturday,09:32,Motion19,ON,,,Washing Up
Saturday,09:32,Motion19,ON,,,Washing Up
Saturday,09:32,Motion19,ON,,,Washing Up
Saturday,09:32,Motion19,ON,,,Washing Up
Saturday,09:33,,,WaterTap,ON,Washing Up
Saturday,09:34,Motion19,ON,,,
Saturday,09:35,Motion19,ON,,,Washing Up
Saturday,09:45,Motion19,ON,,,Washing Up
Saturday,09:46,,,WaterTap,OFF,Washing Up
Saturday,09:47,,,ToiletLight,OFF,Washing Up
Saturday,09:48,Motion19,ON,,,
Saturday,09:48,Motion19,ON,,,
Saturday,09:48,Motion19,ON,,,
Saturday,09:48,Door02,ON,,,
Saturday,09:48,Motion19,ON,,,
Saturday,09:48,Door02,ON,,,
Saturday,09:48,Door02,ON,,,
Saturday,09:48,Motion13,ON,,,
Saturday,09:48,Motion13,ON,,,
Saturday,09:48,Motion13,ON,,,
Saturday,09:48,Motion12,ON,,,
Saturday,09:48,Motion12,ON,,,
Saturday,09:48,Motion12,ON,,,
Saturday,09:48,Motion12,ON,,,
Saturday,09:48,Motion11,ON,,,
Saturday,09:48,Motion11,ON,,,
Saturday,09:48,Motion11,ON,,,
Saturday,09:48,Door03,ON,,,
Saturday,09:48,Door03,ON,,,
Saturday,09:48,Door03,ON,,,
Saturday,09:48,Motion15,ON,,,
Saturday,09:49,Motion15,ON,,,Cooking
Saturday,09:49,Motion15,ON,,,Cooking
Saturday,09:49,Motion15,ON,,,Cooking
Saturday,09:49,Motion15,ON,,,Cooking
Saturday,09:50,,,Fridge,ON,Cooking
Saturday,09:51,,,Fridge,OFF,Cooking
Saturday,09:52,Motion15,ON,,,
Saturday,09:52,Motion15,ON,,,
Saturday,09:53,Motion15,ON,,,Cooking
Saturday,09:53,Motion15,ON,,,Cooking
Saturday,10:00,Motion15,ON,,,Cooking
Saturday,10:01,Motion15,ON,,,Cooking
Saturday,10:01,Motion15,ON,,,Cooking
Saturday,10:01,Motion16,ON,,,Cooking
Saturday,10:01,Motion16,ON,,,Cooking
Saturday,10:01,Motion16,ON,,,Cooking
Saturday,10:02,,,Stove,ON,Cooking
Saturday,10:03,Motion16,ON,,,
Saturday,10:03,Motion16,ON,,,
Saturday,10:03,Motion16,ON,,,
Saturday,10:03,Motion15,ON,,,
Saturday,10:03,Motion15,ON,,,
Saturday,10:03,Motion15,ON,,,
Saturday,10:03,Door03,ON,,,
Saturday,10:03,Door03,ON,,,
Saturday,10:03,Door03,ON,,,
Saturday,10:03,Motion11,ON,,,
Saturday,10:03,Motion11,ON,,,
Saturday,10:03,Motion11,ON,,,
Saturday,10:03,Motion11,ON,,,
Saturday,10:03,Motion17,ON,,,
Saturday,10:03,Motion17,ON,,,
Saturday,10:03,Motion17,ON,,,
Saturday,10:03,Motion18,ON,,,
Saturday,10:03,Motion18,ON,,,
Saturday,10:03,Motion18,ON,,,
Saturday,10:03,Door04,ON,,,
Saturday,10:03,Door04,ON,,,
Saturday,10:03,Door04,ON,,,
Saturday,10:03,Door04,ON,,,
Saturday,10:04,,,StudyLight,ON,Reading
Saturday,10:05,Door04,ON,,,Reading
Saturday,10:05,Door04,ON,,,Reading
Saturday,10:05,Motion21,ON,,,Reading
Saturday,10:05,Motion21,ON,,,Reading
Saturday,10:05,Motion21,ON,,,Reading
Saturday,10:05,Motion20,ON,,,Reading
Saturday,10:05,Motion20,ON,,,Reading
Saturday,10:06,Motion20,ON,,,
Saturday,10:07,Motion20,ON,,,Reading
Saturday,10:58,Motion20,ON,,,Reading
Saturday,10:59,,,StudyLight,OFF,Reading
Saturday,11:00,Motion20,ON,,,
Saturday,11:00,Motion21,ON,,,
Saturday,11:00,Motion21,ON,,,
Saturday,11:00,Motion21,ON,,,
Saturday,11:00,Door04,ON,,,
Saturday,11:00,Door04,ON,,,
Saturday,11:00,Door04,ON,,,
Saturday,11:00,Door04,ON,,,
Saturday,11:00,Motion18,ON,,,
Saturday,11:00,Motion18,ON,,,
Saturday,11:00,Motion18,ON,,,
Saturday,11:00,Motion17,ON,,,
Saturday,11:00,Motion17,ON,,,
Saturday,11:00,Motion17,ON,,,
Saturday,11:00,Motion11,ON,,,
Saturday,11:00,Motion11,ON,,,
Saturday,11:00,Motion11,ON,,,
Saturday,11:00,Motion11,ON,,,
Saturday,11:00,Door03,ON,,,
Saturday,11:00,Door03,ON,,,
Saturday,11:00,Door03,ON,,,
Saturday,11:00,Motion15,ON,,,
Saturday,11:01,Motion15,ON,,,Cooking
Saturday,11:01,Motion15,ON,,,Cooking
Saturday,11:01,Motion15,ON,,,Cooking
Saturday,11:01,Motion16,ON,,,Cooking
Saturday,11:01,Motion16,ON,,,Cooking
Saturday,11:01,Motion16,ON,,,Cooking
Saturday,11:02,Motion16,ON,,,Cooking
Saturday,11:03,,,Stove,OFF,Cooking
Saturday,11:04,Motion16,ON,,,
Saturday,11:04,Motion16,ON,,,
Saturday,11:05,Motion16,ON,,,
Saturday,11:05,Motion16,ON,,,
Saturday,11:05,Motion15,ON,,,
Saturday,11:05,Motion15,ON,,,
Saturday,11:05,Motion15,ON,,,
Saturday,11:05,Door03,ON,,,
Saturday,11:05,Door03,ON,,,
Saturday,11:05,Door03,ON,,,
Saturday,11:06,Motion08,ON,,,Eating
Saturday,11:06,Motion08,ON,,,Eating
Saturday,11:06,Motion08,ON,,,Eating
Saturday,11:06,Motion05,ON,,,Eating
Saturday,11:06,Motion05,ON,,,Eating
Saturday,11:07,Motion05,ON,,,
Saturday,11:08,Motion05,ON,,,Eating
Saturday,11:44,Motion05,ON,,,Eating
Saturday,11:45,Motion05,ON,,,
Saturday,11:46,Motion05,ON,,,Washing Dishes
Saturday,11:47,Motion05,ON,,,
Saturday,11:48,Motion05,ON,,,Washing Dishes
Saturday,11:54,Motion05,ON,,,Washing Dishes
Saturday,11:55,Motion05,ON,,,
Saturday,11:55,Motion05,ON,,,
Saturday,11:55,Motion08,ON,,,
Saturday,11:55,Motion08,ON,,,
Saturday,11:55,Motion08,ON,,,
Saturday,11:55,Door03,ON,,,
Saturday,11:55,Door03,ON,,,
Saturday,11:55,Door03,ON,,,
Saturday,11:55,Motion15,ON,,,
Saturday,11:56,Motion15,ON,,,Washing Dishes
Saturday,11:56,Motion15,ON,,,Washing Dishes
Saturday,11:56,Motion15,ON,,,Washing Dishes
Saturday,11:56,Motion16,ON,,,Washing Dishes
Saturday,11:56,Motion16,ON,,,Washing Dishes
Saturday,11:56,Motion16,ON,,,Washing Dishes
Saturday,11:57,,,DishWasher,ON,Washing Dishes
Saturday,12:08,Motion16,ON,,,
Saturday,12:08,Motion16,ON,,,
Saturday,12:08,Motion16,ON,,,
Saturday,12:08,Motion15,ON,,,
Saturday,12:08,Motion15,ON,,,
Saturday,12:08,Motion15,ON,,,
Saturday,12:08,Door03,ON,,,
Saturday,12:08,Door03,ON,,,
Saturday,12:08,Door03,ON,,,
Saturday,12:08,Motion11,ON,,,
Saturday,12:08,Motion11,ON,,,
Saturday,12:08,Motion11,ON,,,
Saturday,12:08,Motion12,ON,,,
Saturday,12:08,Motion12,ON,,,
Saturday,12:08,Motion12,ON,,,
Saturday,12:08,Motion12,ON,,,
Saturday,12:08,Motion13,ON,,,
Saturday,12:08,Motion13,ON,,,
Saturday,12:08,Door02,ON,,,
Saturday,12:08,Motion13,ON,,,
Saturday,12:08,Door02,ON,,,
Saturday,12:08,Door02,ON,,,
Saturday,12:08,Motion19,ON,,,
Saturday,12:09,,,ToiletLight,ON,Toilet
Saturday,12:10,Door02,ON,,,Toilet
Saturday,12:10,Motion19,ON,,,Toilet
Saturday,12:10,Door02,ON,,,Toilet
Saturday,12:10,Motion19,ON,,,Toilet
Saturday,12:11,,,ToiletBowl,ON,Toilet
Saturday,12:20,,,ToiletBowl,OFF,Toilet
Saturday,12:21,Motion19,ON,,,Toilet
Saturday,12:21,Motion19,ON,,,Toilet
Saturday,12:21,Motion19,ON,,,Toilet
Saturday,12:22,,,WaterTap,ON,Toilet
Saturday,12:23,,,WaterTap,OFF,Toilet
Saturday,12:24,,,ToiletLight,OFF,Toilet
Saturday,12:25,Motion19,ON,,,
Saturday,12:25,Motion19,ON,,,
Saturday,12:25,Motion19,ON,,,
Saturday,12:25,Door02,ON,,,
Saturday,12:25,Motion19,ON,,,
Saturday,12:25,Door02,ON,,,
Saturday,12:25,Door02,ON,,,
Saturday,12:25,Motion13,ON,,,
Saturday,12:25,Motion13,ON,,,
Saturday,12:25,Motion13,ON,,,
Saturday,12:25,Motion12,ON,,,
Saturday,12:25,Motion12,ON,,,
Saturday,12:25,Motion12,ON,,,
Saturday,12:25,Motion12,ON,,,
Saturday,12:25,Motion11,ON,,,
Saturday,12:25,Motion11,ON,,,
Saturday,12:25,Motion11,ON,,,
Saturday,12:25,Door03,ON,,,
Saturday,12:25,Door03,ON,,,
Saturday,12:25,Door03,ON,,,
Saturday,12:25,Motion15,ON,,,
Saturday,12:26,Motion15,ON,,,Washing Dishes
Saturday,12:26,Motion15,ON,,,Washing Dishes
Saturday,12:26,Motion15,ON,,,Washing Dishes
Saturday,12:26,Motion16,ON,,,Washing Dishes
Saturday,12:26,Motion16,ON,,,Washing Dishes
Saturday,12:26,Motion16,ON,,,Washing Dishes
Saturday,12:33,,,DishWasher,OFF,Washing Dishes
Saturday,12:42,Motion16,ON,,,
Saturday,12:42,Motion16,ON,,,
Saturday,12:42,Motion16,ON,,,
Saturday,12:42,Motion15,ON,,,
Saturday,12:42,Motion15,ON,,,
Saturday,12:42,Motion15,ON,,,
Saturday,12:42,Door03,ON,,,
Saturday,12:42,Door03,ON,,,
Saturday,12:42,Door03,ON,,,
Saturday,12:43,,,LivingRoomLight,ON,Watching TV
Saturday,12:44,Motion08,ON,,,Watching TV
Saturday,12:44,Motion08,ON,,,Watching TV
Saturday,12:44,Motion08,ON,,,Watching TV
Saturday,12:44,Motion05,ON,,,Watching TV
Saturday,12:44,Motion05,ON,,,Watching TV
Saturday,12:44,Motion05,ON,,,Watching TV
Saturday,12:44,Motion06,ON,,,Watching TV
Saturday,12:44,Motion06,ON,,,Watching TV
Saturday,12:44,Motion06,ON,,,Watching TV
Saturday,12:44,Motion07,ON,,,Watching TV
Saturday,12:45,,,Television,ON,Watching TV
Saturday,12:46,Motion07,ON,,,
Saturday,12:47,Motion07,ON,,,Watching TV
Saturday,13:51,Motion07,ON,,,Watching TV
Saturday,13:52,,,Television,OFF,Watching TV
Saturday,13:53,,,LivingRoomLight,OFF,Watching TV
Saturday,13:54,Motion07,ON,,,
Saturday,13:54,Motion07,ON,,,
Saturday,13:54,Motion10,ON,,,
Saturday,13:54,Motion10,ON,,,
Saturday,13:54,Motion10,ON,,,
Saturday,13:54,Motion12,ON,,,
Saturday,13:54,Motion12,ON,,,
Saturday,13:54,Motion12,ON,,,
Saturday,13:54,Motion11,ON,,,
Saturday,13:54,Motion11,ON,,,
Saturday,13:54,Motion17,ON,,,
Saturday,13:54,Motion17,ON,,,
Saturday,13:54,Motion17,ON,,,
Saturday,13:54,Motion18,ON,,,
Saturday,13:54,Motion18,ON,,,
Saturday,13:54,Motion18,ON,,,
Saturday,13:54,Door04,ON,,,
Saturday,13:54,Door04,ON,,,
Saturday,13:54,Door04,ON,,,
Saturday,13:54,Door04,ON,,,
Saturday,13:55,,,StudyLight,ON,Working
Saturday,13:56,Door04,ON,,,Working
Saturday,13:56,Door04,ON,,,Working
Saturday,13:56,Motion21,ON,,,Working
Saturday,13:56,Motion21,ON,,,Working
Saturday,13:56,Motion21,ON,,,Working
Saturday,13:56,Motion20,ON,,,Working
Saturday,13:56,Motion20,ON,,,Working
Saturday,13:57,,,Computer,ON,Working
Saturday,13:58,Motion20,ON,,,
Saturday,13:59,Motion20,ON,,,Working
Saturday,15:05,Motion20,ON,,,Working
Saturday,15:06,,,Computer,OFF,Working
Saturday,15:07,,,StudyLight,OFF,Working
Saturday,15:08,Motion20,ON,,,
Saturday,15:08,Motion21,ON,,,
Saturday,15:08,Motion21,ON,,,
Saturday,15:08,Motion21,ON,,,
Saturday,15:08,Door04,ON,,,
Saturday,15:08,Door04,ON,,,
Saturday,15:08,Door04,ON,,,
Saturday,15:08,Door04,ON,,,
Saturday,15:08,Motion18,ON,,,
Saturday,15:08,Motion18,ON,,,
Saturday,15:08,Motion18,ON,,,
Saturday,15:08,Motion17,ON,,,
Saturday,15:08,Motion17,ON,,,
Saturday,15:08,Motion17,ON,,,
Saturday,15:08,Motion11,ON,,,
Saturday,15:08,Motion11,ON,,,
Saturday,15:08,Motion12,ON,,,
Saturday,15:08,Motion12,ON,,,
Saturday,15:08,Motion12,ON,,,
Saturday,15:08,Motion13,ON,,,
Saturday,15:08,Motion13,ON,,,
Saturday,15:08,Door02,ON,,,
Saturday,15:08,Motion13,ON,,,
Saturday,15:08,Door02,ON,,,
Saturday,15:08,Door01,ON,,,
Saturday,15:08,Door01,ON,,,
Saturday,15:08,Door01,ON,,,
Saturday,15:09,Door01,ON,,,Daytime Rest
Saturday,15:09,Motion03,ON,,,Daytime Rest
Saturday,15:09,Motion03,ON,,,Daytime Rest
Saturday,15:09,Motion03,ON,,,Daytime Rest
Saturday,15:09,Motion01,ON,,,Daytime Rest
Saturday,15:09,Motion01,ON,,,Daytime Rest
Saturday,15:09,Motion01,ON,,,Daytime Rest
Saturday,15:09,Motion02,ON,,,Daytime Rest
Saturday,15:09,Motion02,ON,,,Daytime Rest
Saturday,15:10,Motion02,ON,,,
Saturday,15:11,Motion02,ON,,,Daytime Rest
Saturday,15:37,Motion02,ON,,,Daytime Rest
Saturday,15:38,Motion02,ON,,,
Saturday,15:38,Motion02,ON,,,
Saturday,15:38,Motion04,ON,,,
Saturday,15:38,Motion04,ON,,,
Saturday,15:38,Motion04,ON,,,
Saturday,15:38,Motion04,ON,,,
Saturday,15:38,Motion03,ON,,,
Saturday,15:38,Motion03,ON,,,
Saturday,15:38,Door01,ON,,,
Saturday,15:38,Door01,ON,,,
Saturday,15:38,Door01,ON,,,
Saturday,15:38,Door02,ON,,,
Saturday,15:38,Door02,ON,,,
Saturday,15:38,Motion13,ON,,,
Saturday,15:38,Motion13,ON,,,
Saturday,15:38,Motion13,ON,,,
Saturday,15:38,Motion12,ON,,,
Saturday,15:38,Motion12,ON,,,
Saturday,15:38,Motion12,ON,,,
Saturday,15:38,Motion11,ON,,,
Saturday,15:38,Motion11,ON,,,
Saturday,15:38,Motion17,ON,,,
Saturday,15:38,Motion17,ON,,,
Saturday,15:38,Motion17,ON,,,
Saturday,15:38,Motion18,ON,,,
Saturday,15:38,Motion18,ON,,,
Saturday,15:38,Motion18,ON,,,
Saturday,15:38,Door04,ON,,,
Saturday,15:38,Door04,ON,,,
Saturday,15:38,Door04,ON,,,
Saturday,15:38,Door04,ON,,,
Saturday,15:39,,,StudyLight,ON,Reading
Saturday,15:40,Door04,ON,,,Reading
Saturday,15:40,Door04,ON,,,Reading
Saturday,15:40,Motion21,ON,,,Reading
Saturday,15:40,Motion21,ON,,,Reading
Saturday,15:40,Motion21,ON,,,Reading
Saturday,15:40,Motion20,ON,,,Reading
Saturday,15:40,Motion20,ON,,,Reading
Saturday,16:19,Motion20,ON,,,
Saturday,16:19,Motion21,ON,,,
Saturday,16:19,Motion21,ON,,,
Saturday,16:19,Motion21,ON,,,
Saturday,16:19,Door04,ON,,,
Saturday,16:19,Door04,ON,,,
Saturday,16:19,Door04,ON,,,
Saturday,16:19,Door04,ON,,,
Saturday,16:19,Motion18,ON,,,
Saturday,16:19,Motion18,ON,,,
Saturday,16:19,Motion18,ON,,,
Saturday,16:19,Motion17,ON,,,
Saturday,16:19,Motion17,ON,,,
Saturday,16:19,Motion17,ON,,,
Saturday,16:19,Motion11,ON,,,
Saturday,16:19,Motion11,ON,,,
Saturday,16:19,Motion12,ON,,,
Saturday,16:19,Motion12,ON,,,
Saturday,16:19,Motion12,ON,,,
Saturday,16:19,Motion13,ON,,,
Saturday,16:19,Motion13,ON,,,
Saturday,16:19,Door02,ON,,,
Saturday,16:19,Motion13,ON,,,
Saturday,16:19,Door02,ON,,,
Saturday,16:19,Door02,ON,,,
Saturday,16:19,Motion19,ON,,,
Saturday,16:20,,,ToiletLight,ON,Toilet
Saturday,16:21,Door02,ON,,,Toilet
Saturday,16:21,Motion19,ON,,,Toilet
Saturday,16:21,Door02,ON,,,Toilet
Saturday,16:21,Motion19,ON,,,Toilet
Saturday,16:22,,,ToiletBowl,ON,Toilet
Saturday,16:29,,,ToiletBowl,OFF,Toilet
Saturday,16:30,Motion19,ON,,,Toilet
Saturday,16:30,Motion19,ON,,,Toilet
Saturday,16:30,Motion19,ON,,,Toilet
Saturday,16:31,,,WaterTap,ON,Toilet
Saturday,16:32,,,WaterTap,OFF,Toilet
Saturday,16:33,,,ToiletLight,OFF,Toilet
Saturday,16:34,Motion19,ON,,,
Saturday,16:34,Motion19,ON,,,
Saturday,16:34,Motion19,ON,,,
Saturday,16:34,Door02,ON,,,
Saturday,16:34,Motion19,ON,,,
Saturday,16:34,Door02,ON,,,
Saturday,16:34,Door02,ON,,,
Saturday,16:34,Motion13,ON,,,
Saturday,16:34,Motion13,ON,,,
Saturday,16:34,Motion13,ON,,,
Saturday,16:34,Motion12,ON,,,
Saturday,16:34,Motion12,ON,,,
Saturday,16:34,Motion12,ON,,,
Saturday,16:34,Motion11,ON,,,
Saturday,16:34,Motion11,ON,,,
Saturday,16:34,Motion17,ON,,,
Saturday,16:34,Motion17,ON,,,
Saturday,16:34,Motion17,ON,,,
Saturday,16:34,Motion18,ON,,,
Saturday,16:34,Motion18,ON,,,
Saturday,16:34,Motion18,ON,,,
Saturday,16:34,Door04,ON,,,
Saturday,16:34,Door04,ON,,,
Saturday,16:34,Door04,ON,,,
Saturday,16:34,Door04,ON,,,
Saturday,16:35,Door04,ON,,,Reading
Saturday,16:35,Door04,ON,,,Reading
Saturday,16:35,Motion21,ON,,,Reading
Saturday,16:35,Motion21,ON,,,Reading
Saturday,16:35,Motion21,ON,,,Reading
Saturday,16:35,Motion20,ON,,,Reading
Saturday,16:35,Motion20,ON,,,Reading
Saturday,17:08,Motion20,ON,,,Reading
Saturday,17:09,,,StudyLight,OFF,Reading
Saturday,17:10,Motion20,ON,,,
Saturday,17:10,Motion21,ON,,,
Saturday,17:10,Motion21,ON,,,
Saturday,17:10,Motion21,ON,,,
Saturday,17:10,Door04,ON,,,
Saturday,17:10,Door04,ON,,,
Saturday,17:10,Door04,ON,,,
Saturday,17:10,Door04,ON,,,
Saturday,17:10,Motion18,ON,,,
Saturday,17:10,Motion18,ON,,,
Saturday,17:10,Motion18,ON,,,
Saturday,17:10,Motion17,ON,,,
Saturday,17:10,Motion17,ON,,,
Saturday,17:10,Motion17,ON,,,
Saturday,17:10,Motion11,ON,,,
Saturday,17:11,,,LivingRoomLight,ON,Watching TV
Saturday,17:12,Motion11,ON,,,Watching TV
Saturday,17:12,Motion11,ON,,,Watching TV
Saturday,17:12,Motion11,ON,,,Watching TV
Saturday,17:12,Motion09,ON,,,Watching TV
Saturday,17:12,Motion09,ON,,,Watching TV
Saturday,17:12,Motion09,ON,,,Watching TV
Saturday,17:12,Motion06,ON,,,Watching TV
Saturday,17:12,Motion06,ON,,,Watching TV
Saturday,17:12,Motion06,ON,,,Watching TV
Saturday,17:12,Motion07,ON,,,Watching TV
Saturday,17:13,,,Television,ON,Watching TV
Saturday,17:14,Motion07,ON,,,
Saturday,17:15,Motion07,ON,,,Watching TV
Saturday,18:36,Motion07,ON,,,Watching TV
Saturday,18:37,,,Television,OFF,Watching TV
Saturday,18:38,,,LivingRoomLight,OFF,Watching TV
Saturday,18:39,Motion07,ON,,,
Saturday,18:39,Motion07,ON,,,
Saturday,18:39,Motion10,ON,,,
Saturday,18:39,Motion10,ON,,,
Saturday,18:39,Motion10,ON,,,
Saturday,18:39,Motion12,ON,,,
Saturday,18:39,Motion11,ON,,,
Saturday,18:39,Motion11,ON,,,
Saturday,18:39,Motion11,ON,,,
Saturday,18:39,Door03,ON,,,
Saturday,18:39,Door03,ON,,,
Saturday,18:39,Door03,ON,,,
Saturday,18:39,Motion15,ON,,,
Saturday,18:40,Motion15,ON,,,Cooking
Saturday,18:40,Motion15,ON,,,Cooking
Saturday,18:40,Motion15,ON,,,Cooking
Saturday,18:40,Motion15,ON,,,Cooking
Saturday,18:41,,,Fridge,ON,Cooking
Saturday,18:42,,,Fridge,OFF,Cooking
Saturday,18:43,Motion15,ON,,,
Saturday,18:43,Motion15,ON,,,
Saturday,18:44,Motion15,ON,,,Cooking
Saturday,18:44,Motion15,ON,,,Cooking
Saturday,18:55,Motion15,ON,,,Cooking
Saturday,18:56,Motion15,ON,,,Cooking
Saturday,18:56,Motion15,ON,,,Cooking
Saturday,18:56,Motion16,ON,,,Cooking
Saturday,18:56,Motion16,ON,,,Cooking
Saturday,18:56,Motion16,ON,,,Cooking
Saturday,18:57,,,Stove,ON,Cooking
Saturday,18:58,Motion16,ON,,,
Saturday,18:58,Motion16,ON,,,
Saturday,18:59,Motion16,ON,,,Cooking
Saturday,18:59,Motion16,ON,,,Cooking
Saturday,19:03,Motion16,ON,,,Cooking
Saturday,19:04,,,Stove,OFF,Cooking
Saturday,19:05,Motion16,ON,,,
Saturday,19:05,Motion16,ON,,,
Saturday,19:06,Motion16,ON,,,
Saturday,19:06,Motion16,ON,,,
Saturday,19:06,Motion15,ON,,,
Saturday,19:06,Motion15,ON,,,
Saturday,19:06,Motion15,ON,,,
Saturday,19:06,Door03,ON,,,
Saturday,19:06,Door03,ON,,,
Saturday,19:06,Door03,ON,,,
Saturday,19:07,Motion08,ON,,,Eating
Saturday,19:07,Motion08,ON,,,Eating
Saturday,19:07,Motion08,ON,,,Eating
Saturday,19:07,Motion05,ON,,,Eating
Saturday,19:07,Motion05,ON,,,Eating
Saturday,19:08,Motion05,ON,,,
Saturday,19:09,Motion05,ON,,,Eating
Saturday,19:50,Motion05,ON,,,Eating
Saturday,19:51,Motion05,ON,,,
Saturday,19:52,Motion05,ON,,,Washing Dishes
Saturday,19:53,Motion05,ON,,,
Saturday,19:54,Motion05,ON,,,Washing Dishes
Saturday,20:03,Motion05,ON,,,Washing Dishes
Saturday,20:04,Motion05,ON,,,
Saturday,20:04,Motion05,ON,,,
Saturday,20:04,Motion08,ON,,,
Saturday,20:04,Motion08,ON,,,
Saturday,20:04,Motion08,ON,,,
Saturday,20:04,Door03,ON,,,
Saturday,20:04,Door03,ON,,,
